,ident,actual_ident,departuretime,arrivaltime,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
1547,DAL3326,TCF3326,1465430100.0,1465443360.0,KDFW,KLGA,E170,First: Dinner / Economy: Dinner,12.0,0.0,64.0
1548,AAL4444,RPA4444,1465380900.0,1465388340.0,KCVG,KLGA,E170,,12.0,0.0,64.0
1549,AAL4009,AWI4009,1465406700.0,1465411920.0,KPIT,KLGA,,,0.0,0.0,50.0
1550,AAL4441,RPA4441,1465407300.0,1465414560.0,KCVG,KLGA,E170,,12.0,0.0,64.0
1551,KLM6278,DAL2086,1465425900.0,1465434540.0,KATL,KLGA,MD88,First: Dinner / Economy: No meal,16.0,0.0,133.0
1552,AAL3990,AWI3990,1465393380.0,1465398300.0,KPIT,KLGA,,,0.0,0.0,50.0
1553,DAL6260,GJS6260,1465399920.0,1465406940.0,KCVG,KLGA,CRJ9,,0.0,12.0,64.0
1554,AAL4193,LOF4193,1465402500.0,1465407960.0,KPIT,KLGA,E145,,0.0,0.0,50.0
1555,DAL6238,GJS6238,1465419600.0,1465425420.0,KPIT,KLGA,CRJ7,,9.0,0.0,56.0
1556,AAL4180,LOF4180,1465421340.0,1465428720.0,KCVG,KLGA,E145,,0.0,0.0,50.0
1557,DAL6245,GJS6245,1465390800.0,1465396680.0,KPIT,KLGA,CRJ7,,9.0,0.0,56.0
1558,VIR2606,DAL1886,1465418700.0,1465427580.0,KATL,KLGA,MD90,First: Dinner / Economy: No meal,16.0,0.0,144.0
1559,DAL6246,GJS6246,1465380360.0,1465385400.0,KPIT,KLGA,CRJ9,,0.0,12.0,64.0
1560,DAL3991,FLG3991,1465388100.0,1465392840.0,KROC,KLGA,,,0.0,0.0,50.0
1561,DAL3944,FLG3944,1465396500.0,1465400820.0,KROC,KLGA,,,0.0,0.0,50.0
1562,DAL3854,FLG3854,1465408800.0,1465413420.0,KROC,KLGA,,,0.0,0.0,50.0
1563,DAL3635,FLG3635,1465422300.0,1465426980.0,KROC,KLGA,CRJ9,,0.0,12.0,64.0
1564,DAL3322,TCF3322,1465380180.0,1465384800.0,KROC,KLGA,E170,,12.0,0.0,64.0
1565,AAL4642,RPA4642,1465428900.0,1465434120.0,KPIT,KLGA,E170,,12.0,0.0,64.0
1566,AAL4559,RPA4559,1465380000.0,1465385280.0,KPIT,KLGA,E170,,12.0,0.0,64.0
1567,DAL3361,TCF3361,1465426860.0,1465440120.0,KDFW,KLGA,E170,First: Dinner / Economy: Dinner,12.0,0.0,64.0
1568,DAL3330,TCF3330,1465406280.0,1465411740.0,KPIT,KLGA,E170,,9.0,0.0,60.0
1569,BAW5789,RPA4419,1465430100.0,1465435920.0,CYYZ,KLGA,E170,,12.0,0.0,64.0
1570,DAL3319,TCF3319,1465429620.0,1465435020.0,KPIT,KLGA,E170,,12.0,0.0,64.0
1571,BAW1701,LOF4210,1465381800.0,1465387860.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
1572,VIR2608,DAL2186,1465429500.0,1465438080.0,KATL,KLGA,MD90,First: Dinner / Economy: No meal,16.0,0.0,144.0
1573,DAL4005,FLG4005,1465415700.0,1465421460.0,KPIT,KLGA,CRJ9,,0.0,12.0,64.0
1574,BAW5702,LOF4216,1465410600.0,1465416540.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
1575,DAL4132,FLG4132,1465400400.0,1465405260.0,KPIT,KLGA,CRJ9,,0.0,12.0,64.0
1576,BAW7882,LOF4168,1465415700.0,1465421760.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
1577,DAL7142,WJA1210,1465416900.0,1465422300.0,CYYZ,KLGA,B737,,0.0,0.0,136.0
1578,AAL5254,JIA5254,1465398300.0,1465403340.0,KPIT,KLGA,,,0.0,0.0,50.0
1579,DAL7146,WJA1214,1465428600.0,1465434000.0,CYYZ,KLGA,B737,,0.0,0.0,136.0
1580,WJA7239,GJS6238,1465419600.0,1465425420.0,KPIT,KLGA,CRJ7,,9.0,0.0,56.0
1581,WJA7261,GJS6245,1465390800.0,1465396680.0,KPIT,KLGA,CRJ7,,9.0,0.0,56.0
1582,DAL7136,WJA1200,1465383600.0,1465389000.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1583,VIR2605,DAL1248,1465415100.0,1465423860.0,KATL,KLGA,MD88,First: Refreshments / Economy: No meal,16.0,0.0,133.0
1584,DAL7138,WJA1204,1465392600.0,1465398000.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1585,WJA7183,GJS6246,1465380360.0,1465385400.0,KPIT,KLGA,CRJ9,,0.0,12.0,64.0
1586,DAL7150,WJA1206,1465403400.0,1465408800.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1587,DAL5514,ASQ5514,1465418520.0,1465425600.0,KCAE,KLGA,,,0.0,0.0,50.0
1588,DAL7140,WJA1208,1465410600.0,1465416000.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1589,DAL3314,TCF3314,1465414680.0,1465427940.0,KDFW,KLGA,E170,First: Lunch / Economy: Lunch,12.0,0.0,64.0
1590,WJA7260,TCF3330,1465406280.0,1465411740.0,KPIT,KLGA,E170,,9.0,0.0,60.0
1591,DAL7144,WJA1212,1465421400.0,1465426800.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1592,DAL3297,TCF3297,1465405200.0,1465418340.0,KDFW,KLGA,E170,First: Lunch / Economy: Lunch,12.0,0.0,64.0
1593,WJA7255,TCF3319,1465429620.0,1465435020.0,KPIT,KLGA,E170,,12.0,0.0,64.0
1594,DAL7148,WJA1216,1465431900.0,1465437300.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1595,UAL8572,ACA700,1465381800.0,1465387140.0,CYYZ,KLGA,E190,Business: Continental Breakfast / Economy: No meal,0.0,9.0,88.0
1596,UAL8226,ACA704,1465391700.0,1465397220.0,CYYZ,KLGA,E190,Business: Continental Breakfast / Economy: No meal,0.0,9.0,88.0
1597,WJA7377,FLG4005,1465415700.0,1465421460.0,KPIT,KLGA,CRJ9,,0.0,12.0,64.0
1598,UAL8230,ACA716,1465413000.0,1465418520.0,CYYZ,KLGA,E190,Business: Snack or brunch / Economy: No meal,0.0,9.0,88.0
1599,WJA7259,FLG4132,1465400400.0,1465405260.0,KPIT,KLGA,CRJ9,,0.0,12.0,64.0
1600,UAL8234,ACA720,1465420500.0,1465425900.0,CYYZ,KLGA,E190,Business: Snack or brunch / Economy: No meal,0.0,9.0,88.0
1601,DAL3401,TCF3401,1465397400.0,1465410300.0,KDFW,KLGA,E170,First: Lunch / Economy: Lunch,12.0,0.0,64.0
1602,UAL8156,ACA728,1465432200.0,1465437540.0,CYYZ,KLGA,E190,,0.0,9.0,88.0
1603,AAL4072,AWI4072,1465426680.0,1465432200.0,KORF,KLGA,,,0.0,0.0,50.0
1604,UAL8422,ACA714,1465410300.0,1465415940.0,CYYZ,KLGA,A321,Business: Snack or brunch / Economy: No meal,0.0,20.0,154.0
1605,VIR2131,DAL1986,1465422300.0,1465431000.0,KATL,KLGA,MD88,First: Dinner / Economy: No meal,16.0,0.0,133.0
1606,AAL3887,AWI3887,1465380000.0,1465384620.0,KORF,KLGA,,,0.0,0.0,50.0
1607,UAL8232,ACA718,1465416600.0,1465422300.0,CYYZ,KLGA,A321,Business: Snack or brunch / Economy: No meal,0.0,20.0,154.0
1608,AAL4174,LOF4174,1465408680.0,1465414320.0,KORF,KLGA,E145,,0.0,0.0,50.0
1609,UAL8236,ACA722,1465423800.0,1465429500.0,CYYZ,KLGA,A320,Business: Snack or brunch / Economy: No meal,0.0,14.0,132.0
1610,AAL4182,LOF4182,1465401600.0,1465407480.0,KORF,KLGA,E145,,0.0,0.0,50.0
1611,DAL3979,FLG3979,1465414800.0,1465419720.0,KORF,KLGA,CRJ9,,0.0,12.0,64.0
1612,UAL8542,ACA702,1465388100.0,1465393740.0,CYYZ,KLGA,A319,Business: Breakfast / Economy: No meal,0.0,14.0,106.0
1613,DAL4135,FLG4135,1465396380.0,1465401600.0,KORF,KLGA,CRJ9,,0.0,12.0,64.0
1614,UAL8238,ACA724,1465429500.0,1465435020.0,CYYZ,KLGA,A319,Business: Snack or brunch / Economy: No meal,0.0,14.0,106.0
1615,DAL4119,FLG4119,1465380300.0,1465385460.0,KORF,KLGA,CRJ9,,0.0,12.0,64.0
1616,UAL8228,SKV7600,1465398900.0,1465404240.0,CYYZ,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
1617,DAL3744,FLG3744,1465419300.0,1465432380.0,KDFW,KLGA,CRJ9,Business: Lunch / Economy: Lunch,0.0,12.0,64.0
1618,DAL4106,FLG4106,1465424100.0,1465429380.0,KORF,KLGA,,,0.0,0.0,50.0
1619,UAL8406,SKV7614,1465406100.0,1465411440.0,CYYZ,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
1620,WJA1210,,1465416900.0,1465422300.0,CYYZ,KLGA,B737,,0.0,0.0,136.0
1621,WJA1214,,1465428600.0,1465434000.0,CYYZ,KLGA,B737,,0.0,0.0,136.0
1622,VIR2396,DAL2086,1465425900.0,1465434540.0,KATL,KLGA,MD88,First: Dinner / Economy: No meal,16.0,0.0,133.0
1623,DAL3942,FLG3942,1465402500.0,1465407600.0,KORF,KLGA,,,0.0,0.0,50.0
1624,NKS718,,1465389540.0,1465402140.0,KDFW,KLGA,A320,,0.0,0.0,178.0
1625,WJA7178,FLG3979,1465414800.0,1465419720.0,KORF,KLGA,CRJ9,,0.0,12.0,64.0
1626,WJA7189,FLG4135,1465396380.0,1465401600.0,KORF,KLGA,CRJ9,,0.0,12.0,64.0
1627,WJA7182,FLG4119,1465380300.0,1465385460.0,KORF,KLGA,CRJ9,,0.0,12.0,64.0
1628,WJA7367,FLG4106,1465424100.0,1465429380.0,KORF,KLGA,,,0.0,0.0,50.0
1629,WJA1200,,1465383600.0,1465389000.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1630,WJA1204,,1465392600.0,1465398000.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1631,WJA1206,,1465403400.0,1465408800.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1632,DAL5217,ASQ5217,1465383780.0,1465390740.0,KCAE,KLGA,,,0.0,0.0,50.0
1633,WJA1208,,1465410600.0,1465416000.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1634,WJA1212,,1465421400.0,1465426800.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1635,WJA1216,,1465431900.0,1465437300.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
1636,ACA700,,1465381800.0,1465387140.0,CYYZ,KLGA,E190,Business: Continental Breakfast / Economy: No meal,0.0,9.0,88.0
1637,ACA704,,1465391700.0,1465397220.0,CYYZ,KLGA,E190,Business: Continental Breakfast / Economy: No meal,0.0,9.0,88.0
1638,VIR2607,DAL1865,1465435500.0,1465443840.0,KATL,KLGA,B739,First: Refreshments / Economy: No meal,20.0,0.0,160.0
1639,WJA7176,FLG3942,1465402500.0,1465407600.0,KORF,KLGA,,,0.0,0.0,50.0
1640,ACA706,,1465395300.0,1465400820.0,CYYZ,KLGA,E190,Business: Continental Breakfast / Economy: No meal,0.0,9.0,88.0
1641,ACA712,,1465402500.0,1465408020.0,CYYZ,KLGA,E190,Business: Snack or brunch / Economy: No meal,0.0,9.0,88.0
1642,ACA716,,1465413000.0,1465418520.0,CYYZ,KLGA,E190,Business: Snack or brunch / Economy: No meal,0.0,9.0,88.0
1643,AAL138,,1465427400.0,1465440000.0,KDFW,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
1644,DAL4071,FLG4071,1465422000.0,1465427460.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
1645,ACA720,,1465420500.0,1465425900.0,CYYZ,KLGA,E190,Business: Snack or brunch / Economy: No meal,0.0,9.0,88.0
1646,DAL4039,FLG4039,1465407060.0,1465412280.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
1647,ACA724,,1465429500.0,1465435020.0,CYYZ,KLGA,E190,Business: Snack or brunch / Economy: No meal,0.0,9.0,88.0
1648,DAL3996,FLG3996,1465387500.0,1465392840.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
1649,ACA728,,1465432200.0,1465437540.0,CYYZ,KLGA,E190,,0.0,9.0,88.0
1650,AFR5612,DAL1248,1465415100.0,1465423860.0,KATL,KLGA,MD88,First: Refreshments / Economy: No meal,16.0,0.0,133.0
1651,DAL3778,FLG3778,1465378500.0,1465383480.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
1652,ACA714,,1465410300.0,1465415940.0,CYYZ,KLGA,A321,Business: Snack or brunch / Economy: No meal,0.0,20.0,154.0
1653,ACA702,,1465388100.0,1465393740.0,CYYZ,KLGA,A320,Business: Breakfast / Economy: No meal,0.0,14.0,132.0
1654,SWA1599,,1465380000.0,1465387200.0,KIND,KLGA,B737,,0.0,0.0,143.0
1655,WJA7267,FLG4071,1465422000.0,1465427460.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
1656,WJA7380,FLG4039,1465407060.0,1465412280.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
1657,ACA718,,1465416600.0,1465422300.0,CYYZ,KLGA,A320,Business: Snack or brunch / Economy: No meal,0.0,14.0,132.0
1658,WJA7212,FLG3996,1465387500.0,1465392840.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
1659,ACA722,,1465423800.0,1465429500.0,CYYZ,KLGA,A320,Business: Snack or brunch / Economy: No meal,0.0,14.0,132.0
1660,AAL1164,,1465423200.0,1465435920.0,KDFW,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
1661,WJA7265,FLG3778,1465378500.0,1465383480.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
1662,AAL4673,RPA4673,1465399500.0,1465405320.0,CYYZ,KLGA,E170,,12.0,0.0,64.0
1663,FFT1596,,1465410300.0,1465421460.0,KMIA,KLGA,A320,Economy: Food for sale,0.0,0.0,180.0
1664,AAL4419,RPA4419,1465430100.0,1465435920.0,CYYZ,KLGA,E170,,12.0,0.0,64.0
1665,ACA7600,SKV7600,1465398900.0,1465404240.0,CYYZ,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
1666,AFR2558,DAL2086,1465425900.0,1465434540.0,KATL,KLGA,MD88,First: Dinner / Economy: No meal,16.0,0.0,133.0
1667,DAL1389,,1465420800.0,1465432200.0,KMIA,KLGA,A320,First: Dinner / Economy: Dinner,12.0,0.0,138.0
1668,ACA7614,SKV7614,1465406100.0,1465411440.0,CYYZ,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
1669,AAL4210,LOF4210,1465381800.0,1465387860.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
1670,AAL1148,,1465417800.0,1465430460.0,KDFW,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
1671,DAL1335,,1465405500.0,1465416480.0,KMIA,KLGA,A320,First: Lunch / Economy: Lunch,12.0,0.0,138.0
1672,AAL4216,LOF4216,1465410600.0,1465416540.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
1673,DAL1917,,1465429680.0,1465440840.0,KMIA,KLGA,MD88,First: Dinner / Economy: Dinner,16.0,0.0,133.0
1674,AAL4168,LOF4168,1465415700.0,1465421760.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
1675,AAL1807,,1465411680.0,1465419660.0,KATL,KLGA,E190,Economy: Food for sale,0.0,0.0,98.0
1676,DAL1974,,1465412700.0,1465424040.0,KMIA,KLGA,MD88,First: Refreshments / Economy: Refreshments,16.0,0.0,133.0
1677,DAL1771,,1465398000.0,1465409100.0,KMIA,KLGA,MD88,First: Lunch / Economy: Lunch,16.0,0.0,133.0
1678,DAL2151,,1465384800.0,1465395780.0,KMIA,KLGA,MD88,First: Breakfast / Economy: Breakfast,16.0,0.0,133.0
1679,WJA6960,ASQ5092,1465404000.0,1465411740.0,KCHS,KLGA,CRJ7,,9.0,0.0,56.0
1680,WJA6643,GJS6244,1465380000.0,1465387020.0,KCHS,KLGA,CRJ9,,0.0,12.0,64.0
1681,AAL1367,,1465427700.0,1465438380.0,KMIA,KLGA,A319,First: Dinner / Economy: Food for sale,8.0,0.0,120.0
1682,AAL376,,1465433400.0,1465444020.0,KMIA,KLGA,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
1683,WJA6323,GJS6202,1465420680.0,1465428300.0,KCHS,KLGA,CRJ7,,9.0,0.0,56.0
1684,AAL2325,,1465430400.0,1465441260.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
1685,DAL5092,ASQ5092,1465404000.0,1465411740.0,KCHS,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
1686,DAL6244,GJS6244,1465380000.0,1465387020.0,KCHS,KLGA,CRJ9,Business: Refreshments / Economy: Refreshments,0.0,12.0,64.0
1687,AAL2182,,1465414200.0,1465426980.0,KDFW,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
1688,AAL2415,,1465423440.0,1465434240.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
1689,AAL2240,,1465419540.0,1465430400.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
1690,DAL6202,GJS6202,1465420680.0,1465428300.0,KCHS,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
1691,AAL88,,1465416000.0,1465426620.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
1692,SWA735,,1465379100.0,1465386900.0,KATL,KLGA,B737,,0.0,0.0,143.0
1693,KLM7358,DAL1596,1465432500.0,1465442640.0,KMSP,KLGA,MD90,First: Refreshments for sale / Economy: Refreshments for sale,16.0,0.0,144.0
1694,KLM6516,DAL871,1465416000.0,1465425960.0,KMSP,KLGA,MD88,First: Refreshments for sale / Economy: Refreshments for sale,16.0,0.0,133.0
1695,AAL310,,1465409160.0,1465419780.0,KMIA,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
1696,AAL1064,,1465398480.0,1465409160.0,KMIA,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
1697,KLM5454,DAL2296,1465425120.0,1465435200.0,KMSP,KLGA,A320,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,138.0
1698,AAL2520,,1465392840.0,1465403760.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
1699,AAL1011,,1465383600.0,1465394280.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
1700,DAL1596,,1465432500.0,1465442640.0,KMSP,KLGA,MD90,First: Dinner / Economy: Dinner,16.0,0.0,144.0
1701,DAL1996,,1465387200.0,1465397100.0,KMSP,KLGA,MD88,First: Breakfast / Economy: Breakfast,16.0,0.0,133.0
1702,AAL1084,,1465380300.0,1465390800.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
1703,SWA1938,,1465389300.0,1465397700.0,KATL,KLGA,B737,,0.0,0.0,143.0
1704,DAL1496,,1465409700.0,1465419720.0,KMSP,KLGA,MD88,First: Lunch / Economy: Lunch,16.0,0.0,133.0
1705,DAL871,,1465416000.0,1465425960.0,KMSP,KLGA,MD88,First: Refreshments / Economy: Refreshments,16.0,0.0,133.0
1706,WJA6980,DAL1389,1465420800.0,1465432200.0,KMIA,KLGA,A320,,12.0,0.0,138.0
1707,AAL1201,,1465405200.0,1465417680.0,KDFW,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
1708,WJA6991,DAL1335,1465405500.0,1465416480.0,KMIA,KLGA,A320,,12.0,0.0,138.0
1709,DAL2296,,1465425120.0,1465435200.0,KMSP,KLGA,A320,First: Dinner / Economy: Dinner,12.0,0.0,138.0
1710,DAL889,,1465394400.0,1465404000.0,KMSP,KLGA,A319,First: Breakfast / Economy: Breakfast,12.0,0.0,114.0
1711,DAL333,,1465398540.0,1465407900.0,KMSP,KLGA,A319,First: Lunch / Economy: Lunch,12.0,0.0,114.0
1712,AAL4477,RPA4477,1465384500.0,1465394100.0,KMSP,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
1713,WJA7006,DAL1917,1465429680.0,1465440840.0,KMIA,KLGA,MD88,,16.0,0.0,133.0
1714,AAL4449,RPA4449,1465393500.0,1465403640.0,KMSP,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
1715,WJA7209,DAL1974,1465412700.0,1465424040.0,KMIA,KLGA,MD88,,16.0,0.0,133.0
1716,AAL1080,,1465395600.0,1465408500.0,KDFW,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
1717,WJA6668,DAL1771,1465398000.0,1465409100.0,KMIA,KLGA,MD88,,16.0,0.0,133.0
1718,WJA6716,DAL2151,1465384800.0,1465395780.0,KMIA,KLGA,MD88,,16.0,0.0,133.0
1719,TAM2045,AAL376,1465433400.0,1465444020.0,KMIA,KLGA,B738,,16.0,0.0,134.0
1720,AAL4442,RPA4442,1465420800.0,1465427160.0,KILM,KLGA,E170,,12.0,0.0,64.0
1721,SWA2193,,1465402200.0,1465410300.0,KATL,KLGA,B737,,0.0,0.0,143.0
1722,AAL3898,AWI3898,1465410180.0,1465416240.0,KILM,KLGA,,,0.0,0.0,50.0
1723,TAM2188,AAL2520,1465392840.0,1465403760.0,KMIA,KLGA,B738,,16.0,0.0,134.0
1724,TAM2454,AAL1011,1465383600.0,1465394280.0,KMIA,KLGA,B738,,16.0,0.0,134.0
1725,LNE6248,COM5066,1465421100.0,1465427280.0,KCLT,KLGA,CRJ9,Economy: No meal,0.0,0.0,86.0
1726,LAN8208,AAL2415,1465423140.0,1465433880.0,KMIA,KLGA,B738,First: No meal / Economy: No meal,16.0,0.0,134.0
1727,LAN8601,AAL1064,1465398480.0,1465409160.0,KMIA,KLGA,B738,First: No meal / Economy: No meal,16.0,0.0,134.0
1728,LNE6281,AAL1740,1465425300.0,1465432260.0,KCLT,KLGA,A319,First: No meal / Economy: No meal,8.0,0.0,120.0
1729,WJA6498,FLG3844,1465383600.0,1465390800.0,KCLT,KLGA,CRJ9,,0.0,12.0,64.0
1730,WJA6326,FLG3840,1465391700.0,1465399080.0,KCLT,KLGA,CRJ9,,0.0,12.0,64.0
1731,LAN8700,AAL2520,1465392840.0,1465403760.0,KMIA,KLGA,B738,First: No meal / Economy: No meal,16.0,0.0,134.0
1732,AAL2213,,1465386000.0,1465398300.0,KDFW,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
1733,WJA6488,FLG3642,1465408800.0,1465415940.0,KCLT,KLGA,CRJ9,,0.0,12.0,64.0
1734,BAW6931,AAL376,1465433400.0,1465444020.0,KMIA,KLGA,B738,First: Refreshments / Economy: No meal,16.0,0.0,134.0
1735,WJA7014,TCF3399,1465396200.0,1465403280.0,KCLT,KLGA,E170,,9.0,0.0,60.0
1736,BAW7814,AAL2325,1465430400.0,1465441260.0,KMIA,KLGA,B738,First: Dinner / Economy: No meal,16.0,0.0,134.0
1737,WJA6392,ASQ5069,1465401600.0,1465408620.0,KCLT,KLGA,CRJ7,,9.0,0.0,56.0
1738,SWA698,,1465421400.0,1465429800.0,KATL,KLGA,B737,,0.0,0.0,143.0
1739,WJA6741,ASQ5099,1465416000.0,1465423080.0,KCLT,KLGA,CRJ7,,9.0,0.0,56.0
1740,WJA6405,ASQ5135,1465423200.0,1465430940.0,KCLT,KLGA,CRJ7,,9.0,0.0,56.0
1741,BAW6924,AAL1367,1465427100.0,1465437780.0,KMIA,KLGA,B738,First: Dinner / Economy: No meal,16.0,0.0,134.0
1742,BAW6926,AAL2415,1465423140.0,1465433880.0,KMIA,KLGA,B738,First: Dinner / Economy: No meal,16.0,0.0,134.0
1743,WJA6805,GJS6227,1465430400.0,1465437540.0,KCLT,KLGA,CRJ7,,9.0,0.0,56.0
1744,AAL5066,JIA5066,1465421100.0,1465427280.0,KCLT,KLGA,CRJ9,,0.0,0.0,86.0
1745,AAL262,,1465430700.0,1465443420.0,KDFW,KLGA,,,10.0,20.0,72.0
1746,BAW7798,AAL2240,1465419540.0,1465430400.0,KMIA,KLGA,B738,First: Dinner / Economy: No meal,16.0,0.0,134.0
1747,AAL2062,,1465387140.0,1465394040.0,KCLT,KLGA,A321,,0.0,12.0,176.0
1748,BAW1916,AAL88,1465416000.0,1465426620.0,KMIA,KLGA,B738,First: Dinner / Economy: No meal,16.0,0.0,134.0
1749,AAL1910,,1465394100.0,1465401120.0,KCLT,KLGA,A321,,0.0,12.0,176.0
1750,SWA2926,,1465433700.0,1465442100.0,KATL,KLGA,B737,,0.0,0.0,143.0
1751,BAW5170,AAL310,1465409160.0,1465419780.0,KMIA,KLGA,B738,First: Lunch / Economy: No meal,16.0,0.0,134.0
1752,AAL2064,,1465400400.0,1465407360.0,KCLT,KLGA,A321,,0.0,12.0,176.0
1753,BAW6898,AAL1064,1465398480.0,1465409160.0,KMIA,KLGA,B738,First: Lunch / Economy: No meal,16.0,0.0,134.0
1754,AAL2068,,1465410360.0,1465416840.0,KCLT,KLGA,A321,,0.0,12.0,176.0
1755,AAL2050,,1465416600.0,1465423380.0,KCLT,KLGA,A321,,0.0,12.0,176.0
1756,BAW6998,AAL2520,1465392840.0,1465403760.0,KMIA,KLGA,B738,First: Breakfast / Economy: No meal,16.0,0.0,134.0
1757,AAL1954,,1465432800.0,1465439340.0,KCLT,KLGA,A321,,0.0,12.0,176.0
1758,BAW6896,AAL1011,1465383600.0,1465394280.0,KMIA,KLGA,B738,First: Breakfast / Economy: No meal,16.0,0.0,134.0
1759,AAL1981,,1465437600.0,1465443900.0,KCLT,KLGA,A321,,0.0,12.0,176.0
1760,BAW5228,AAL1084,1465380300.0,1465390800.0,KMIA,KLGA,B738,First: Breakfast / Economy: No meal,16.0,0.0,134.0
1761,AAL2066,,1465405740.0,1465412400.0,KCLT,KLGA,A320,,0.0,12.0,138.0
1762,DAL2214,,1465382700.0,1465390800.0,KATL,KLGA,MD90,First: Breakfast / Economy: Breakfast,16.0,0.0,144.0
1763,LNE6193,AAL376,1465433400.0,1465444020.0,KMIA,KLGA,B738,First: No meal / Economy: No meal,16.0,0.0,134.0
1764,AAL2060,,1465380300.0,1465386540.0,KCLT,KLGA,A319,,8.0,0.0,120.0
1765,SWA1413,,1465435200.0,1465442700.0,KMDW,KLGA,B737,,0.0,0.0,143.0
1766,SWA1930,,1465422900.0,1465430400.0,KMDW,KLGA,B737,,0.0,0.0,143.0
1767,AAL1740,,1465425300.0,1465432260.0,KCLT,KLGA,A319,,8.0,0.0,120.0
1768,DAL986,,1465386300.0,1465394280.0,KATL,KLGA,MD90,First: Breakfast / Economy: Breakfast,16.0,0.0,144.0
1769,DAL3844,FLG3844,1465383600.0,1465390800.0,KCLT,KLGA,CRJ9,,0.0,12.0,64.0
1770,AAL1170,,1465422300.0,1465435020.0,KDFW,KLGA,,,10.0,20.0,72.0
1771,SWA1925,,1465415100.0,1465422300.0,KMDW,KLGA,B737,,0.0,0.0,143.0
1772,DAL3840,FLG3840,1465391700.0,1465399080.0,KCLT,KLGA,CRJ9,,0.0,12.0,64.0
1773,SWA1444,,1465413000.0,1465420500.0,KIND,KLGA,B737,,0.0,0.0,143.0
1774,SWA1159,,1465408800.0,1465416000.0,KMDW,KLGA,B737,,0.0,0.0,143.0
1775,DAL3642,FLG3642,1465408800.0,1465415940.0,KCLT,KLGA,CRJ9,,0.0,12.0,64.0
