,ident,actual_ident,departuretime,arrivaltime,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
5891,AAL6138,BAW117,1465457400.0,1465484700.0,EGLL,KJFK,B744,First: Meal / Business: Meal / Economy: Meal,14.0,70.0,215.0
5892,AFR5815,FLG3720,1465498800.0,1465504200.0,KBOS,KJFK,CRJ9,,0.0,12.0,64.0
5893,VIR4928,DAL332,1465507500.0,1465522260.0,TJSJ,KJFK,B738,First: Snack or brunch / Economy: Snack or brunch,16.0,0.0,144.0
5894,SVA25,,1465439700.0,1465486200.0,OEJN,KJFK,,First: Meal / Business: Meal / Economy: Meal,30.0,31.0,183.0
5895,FIN4011,AAL101,1465463700.0,1465491600.0,EGLL,KJFK,B772,"First: Lunch, Snack or brunch / Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",16.0,37.0,194.0
5896,VIR5969,DAL348,1465516500.0,1465530780.0,TJSJ,KJFK,B738,First: Snack or brunch / Economy: Snack or brunch,16.0,0.0,144.0
5897,SVA901,,1465442100.0,1465493100.0,OEJN,KJFK,,,0.0,0.0,0.0
5898,VIR4924,DAL391,1465487940.0,1465502400.0,TJSJ,KJFK,B739,First: Snack or brunch / Economy: Snack or brunch,20.0,0.0,160.0
5899,JBU507,,1465516200.0,1465520940.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5900,VOZ6806,DAL613,1465501200.0,1465521360.0,KLAX,KJFK,B763,Business: Lunch / Economy: Food for sale,0.0,36.0,172.0
5901,VIR4890,FLG3720,1465498800.0,1465504200.0,KBOS,KJFK,CRJ9,,0.0,12.0,64.0
5902,AFR6081,FLG3678,1465506420.0,1465513800.0,KCMH,KJFK,,,0.0,0.0,50.0
5903,VIR2379,TCF3350,1465481880.0,1465485960.0,KMVY,KJFK,E135,,0.0,0.0,50.0
5904,ETD3688,AAL261,1465535400.0,1465554840.0,KSEA,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
5905,VIR4606,FLG3961,1465484400.0,1465489140.0,KBOS,KJFK,CRJ9,,0.0,12.0,64.0
5906,WJA6759,TCF3372,1465506900.0,1465511340.0,KBWI,KJFK,E135,,0.0,0.0,50.0
5907,AFR8967,DAL391,1465487940.0,1465502400.0,TJSJ,KJFK,B739,First: Lunch / Economy: Snack or brunch,20.0,0.0,160.0
5908,AAL1345,,1465489500.0,1465502940.0,KDFW,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
5909,VOZ6559,DAL471,1465496100.0,1465516800.0,KLAX,KJFK,B763,Business: Lunch / Economy: Food for sale,0.0,36.0,172.0
5910,ELY8740,JBU304,1465454400.0,1465468320.0,TJSJ,KJFK,A321,,0.0,0.0,190.0
5911,JBU207,,1465489740.0,1465494540.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5912,VIR2380,TCF3281,1465494060.0,1465498320.0,KMVY,KJFK,E135,,0.0,0.0,50.0
5913,ELY8736,JBU4,1465490100.0,1465504440.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5914,AZA5990,FLG3720,1465498800.0,1465504200.0,KBOS,KJFK,CRJ9,,0.0,12.0,64.0
5915,AAL6144,BAW179,1465492200.0,1465520400.0,EGLL,KJFK,,First: Meal / Business: Meal / Economy: Meal,14.0,56.0,227.0
5916,ELY8738,JBU1304,1465502700.0,1465516980.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5917,AZA5917,FLG3961,1465484400.0,1465489140.0,KBOS,KJFK,CRJ9,,0.0,12.0,64.0
5918,RJA7161,AAL4,1465497000.0,1465517040.0,KLAX,KJFK,,,10.0,20.0,72.0
5919,EIN5337,JBU304,1465454400.0,1465468320.0,TJSJ,KJFK,A321,,0.0,0.0,190.0
5920,JBU2807,,1465465440.0,1465469880.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5921,VIR4686,GJS6188,1465465500.0,1465469220.0,KPHL,KJFK,CRJ7,,9.0,0.0,56.0
5922,AFR2559,DAL2048,1465482840.0,1465502640.0,KSEA,KJFK,B739,First: Breakfast / Economy: Food for sale,20.0,0.0,160.0
5923,JBU1439,,1465513140.0,1465516860.0,KMVY,KJFK,E190,,0.0,0.0,100.0
5924,EIN5351,JBU1504,1465466400.0,1465480500.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5925,AAL2199,,1465515720.0,1465529400.0,KDFW,KJFK,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
5926,EIN5343,JBU1404,1465481100.0,1465495140.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5927,QTR4104,JBU2807,1465465440.0,1465469880.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5928,CES8824,FLG3961,1465484400.0,1465489140.0,KBOS,KJFK,CRJ9,,0.0,12.0,64.0
5929,EIN5339,JBU4,1465490100.0,1465504440.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5930,DAL3789,FLG3789,1465485000.0,1465498560.0,KDFW,KJFK,CRJ9,Business: Lunch / Economy: Lunch,0.0,12.0,64.0
5931,ETD8243,JBU838,1465462800.0,1465476540.0,TJBQ,KJFK,A321,,0.0,0.0,190.0
5932,EIN5341,JBU1304,1465502700.0,1465516980.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5933,VOZ6906,DAL476,1465477800.0,1465497900.0,KLAX,KJFK,B763,Business: Breakfast / Economy: Food for sale,0.0,36.0,172.0
5934,SIA1493,JBU207,1465489740.0,1465494540.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5935,AFR3572,DAL213,1465464600.0,1465503600.0,LGAV,KJFK,A333,Business: Lunch / Economy: Lunch,0.0,34.0,264.0
5936,UAE6816,JBU304,1465454400.0,1465468320.0,TJSJ,KJFK,A321,,0.0,0.0,190.0
5937,KLM7417,TCF3322,1465480800.0,1465484940.0,KBWI,KJFK,E135,,0.0,0.0,50.0
5938,KLM5741,FLG3720,1465498800.0,1465504200.0,KBOS,KJFK,CRJ9,,0.0,12.0,64.0
5939,DAL3350,TCF3350,1465481880.0,1465485960.0,KMVY,KJFK,E135,,0.0,0.0,50.0
5940,UAE6820,JBU1304,1465502700.0,1465516980.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5941,THY8506,JBU507,1465516200.0,1465520940.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5942,AFR8615,DAL1473,1465495620.0,1465515900.0,KSEA,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
5943,AAL6134,BAW113,1465485300.0,1465512600.0,EGLL,KJFK,,First: Meal / Business: Meal / Economy: Meal,14.0,56.0,227.0
5944,THY8536,JBU304,1465454400.0,1465468320.0,TJSJ,KJFK,A321,,0.0,0.0,190.0
5945,WJA6494,FLG3720,1465498800.0,1465504200.0,KBOS,KJFK,CRJ9,,0.0,12.0,64.0
5946,RJA7573,AAL256,1465501500.0,1465521600.0,KLAX,KJFK,,,10.0,20.0,72.0
5947,THY8532,JBU1504,1465466400.0,1465480500.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5948,LAN8370,JAL4,1465463700.0,1465510800.0,RJAA,KJFK,B788,"Business: Meal, Meal / Economy: Meal, Meal",0.0,42.0,144.0
5949,THY8502,JBU207,1465489740.0,1465494540.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5950,BAW2497,AAL1,1465466400.0,1465470660.0,KBOS,KJFK,,First: Food for sale / Business: Food for sale / Economy: Food for sale,10.0,20.0,72.0
5951,DAL3281,TCF3281,1465494060.0,1465498320.0,KMVY,KJFK,E135,,0.0,0.0,50.0
5952,THY8538,JBU1404,1465481100.0,1465495140.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5953,WJA7038,FLG3961,1465484400.0,1465489140.0,KBOS,KJFK,CRJ9,,0.0,12.0,64.0
5954,AFR3650,DAL479,1465473300.0,1465505160.0,LEBL,KJFK,A333,Business: Lunch / Economy: Lunch,0.0,34.0,264.0
5955,JBU882,,1465497060.0,1465515000.0,TLPL,KJFK,A320,,0.0,0.0,150.0
5956,THY8530,JBU4,1465490100.0,1465504440.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5957,THY8500,JBU2807,1465465440.0,1465469880.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5958,AFR2131,DAL40,1465486800.0,1465507260.0,KLAX,KJFK,A333,Business: Breakfast / Economy: Food for sale,0.0,34.0,264.0
5959,THY8534,JBU1304,1465502700.0,1465516980.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5960,AMX5504,FLG3961,1465484400.0,1465489140.0,KBOS,KJFK,CRJ9,,0.0,12.0,64.0
5961,TAM2001,AAL2,1465488000.0,1465507740.0,KLAX,KJFK,,,10.0,20.0,72.0
5962,QTR4158,JBU304,1465454400.0,1465468320.0,TJSJ,KJFK,A321,,0.0,0.0,190.0
5963,KLM7763,TCF3372,1465506900.0,1465511340.0,KBWI,KJFK,E135,,0.0,0.0,50.0
5964,JAL5841,JBU2807,1465465440.0,1465469880.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5965,RJA7381,AAL3307,1465490700.0,1465497240.0,KCMH,KJFK,E145,,0.0,0.0,50.0
5966,AFR5875,DAL416,1465514340.0,1465519800.0,KBOS,KJFK,A319,,12.0,0.0,114.0
5967,QTR4160,JBU4,1465490100.0,1465504440.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5968,AAL8074,BER7248,1465470000.0,1465501500.0,EDDT,KJFK,A332,Economy: Meal,0.0,0.0,303.0
5969,ELY8036,AAL65,1465461300.0,1465494000.0,LSZH,KJFK,B763,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0.0,30.0,195.0
5970,ETD8360,JBU1504,1465466400.0,1465480500.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5971,UAE6758,JBU507,1465516200.0,1465520940.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5972,EAQ4646,AAL1,1465466400.0,1465470660.0,KBOS,KJFK,,First: No meal / Business: No meal / Economy: No meal,10.0,20.0,72.0
5973,AAL6136,BAW115,1465479000.0,1465507200.0,EGLL,KJFK,,First: Meal / Business: Meal / Economy: Meal,14.0,56.0,227.0
5974,ETD8369,JBU4,1465490100.0,1465504440.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5975,AFR2741,DAL763,1465491240.0,1465496340.0,KBOS,KJFK,A319,,12.0,0.0,114.0
5976,ASA1749,AAL10,1465532100.0,1465552380.0,KLAX,KJFK,,,10.0,20.0,72.0
5977,ETD8332,JBU1304,1465502700.0,1465516980.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
5978,UAE6760,JBU207,1465489740.0,1465494540.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5979,VIR4624,TCF4213,1465468200.0,1465472820.0,KBWI,KJFK,E135,,0.0,0.0,50.0
5980,JAL7514,AAL32,1465507800.0,1465527840.0,KLAX,KJFK,,First: Lunch / Business: Lunch / Economy: Lunch,10.0,20.0,72.0
5981,VIR3093,DAL416,1465514340.0,1465519800.0,KBOS,KJFK,A319,,12.0,0.0,114.0
5982,AAL1357,,1465489500.0,1465504140.0,TJSJ,KJFK,B752,First: Lunch / Economy: Food for sale,22.0,0.0,160.0
5983,FIN4023,AAL65,1465461300.0,1465494000.0,LSZH,KJFK,B763,"Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",0.0,30.0,195.0
5984,AAL1324,,1465473300.0,1465487700.0,TJSJ,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
5985,UAE6756,JBU2807,1465465440.0,1465469880.0,KPWM,KJFK,E190,,0.0,0.0,100.0
5986,VIR4656,DAL793,1465506660.0,1465512300.0,KBOS,KJFK,A319,,12.0,0.0,114.0
5987,DAL302,,1465495380.0,1465509540.0,TJSJ,KJFK,B752,First: Lunch / Economy: Snack or brunch,22.0,0.0,153.0
5988,VIR4826,DAL1542,1465537500.0,1465556700.0,KSEA,KJFK,B739,First: Refreshments for sale / Economy: Refreshments for sale,20.0,0.0,160.0
5989,MAS9106,JAL6,1465438200.0,1465484700.0,RJAA,KJFK,B772,Business: Meal / Economy: Meal,0.0,35.0,247.0
5990,DAL326,,1465470000.0,1465483980.0,TJSJ,KJFK,B738,First: Breakfast / Economy: Snack or brunch,16.0,0.0,144.0
5991,ELY8701,JBU507,1465516200.0,1465520940.0,KPWM,KJFK,E190,Economy: No meal,0.0,0.0,100.0
5992,ETD1573,BER7248,1465470000.0,1465501500.0,EDDT,KJFK,A332,Economy: Meal,0.0,0.0,303.0
5993,DAL332,,1465507500.0,1465522260.0,TJSJ,KJFK,B738,First: Dinner / Economy: Snack or brunch,16.0,0.0,144.0
5994,ELY8699,JBU207,1465489740.0,1465494540.0,KPWM,KJFK,E190,Economy: No meal,0.0,0.0,100.0
5995,DAL348,,1465516500.0,1465530780.0,TJSJ,KJFK,B738,First: Dinner / Economy: Snack or brunch,16.0,0.0,144.0
5996,ASL8502,BER7248,1465470000.0,1465501500.0,EDDT,KJFK,A332,,0.0,0.0,303.0
5997,DAL391,,1465487940.0,1465502400.0,TJSJ,KJFK,B739,First: Lunch / Economy: Snack or brunch,20.0,0.0,160.0
5998,VIR4654,DAL763,1465491240.0,1465496340.0,KBOS,KJFK,A319,,12.0,0.0,114.0
5999,HAL2057,JBU2807,1465465440.0,1465469880.0,KPWM,KJFK,E190,,0.0,0.0,100.0
6000,BER4504,AAL65,1465461300.0,1465494000.0,LSZH,KJFK,B763,"Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",0.0,30.0,195.0
6001,VIR2393,TCF3322,1465480800.0,1465484940.0,KBWI,KJFK,E135,,0.0,0.0,50.0
6002,VIR2715,DAL1562,1465477200.0,1465482000.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6003,JBU304,,1465454400.0,1465468320.0,TJSJ,KJFK,A321,,0.0,0.0,190.0
6004,BER7248,,1465470000.0,1465501500.0,EDDT,KJFK,A332,Economy: Meal,0.0,0.0,303.0
6005,EIN8883,BAW183,1465499100.0,1465526700.0,EGLL,KJFK,B744,,14.0,70.0,215.0
6006,VIR4658,DAL232,1465470000.0,1465475100.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6007,AFR2757,DAL418,1465482300.0,1465502400.0,KLAX,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
6008,JBU704,,1465515360.0,1465529400.0,TJSJ,KJFK,A321,,0.0,0.0,190.0
6009,FIN4017,AAL107,1465488900.0,1465517100.0,EGLL,KJFK,B77W,"First: Dinner, Snack or brunch / Business: Dinner, Snack or brunch / Economy: Dinner, Snack or brunch",8.0,52.0,250.0
6010,UAL9718,SWR16,1465458600.0,1465490100.0,LSZH,KJFK,A333,"First: Meal, Snack or brunch / Business: Meal, Snack or brunch / Economy: Meal, Snack or brunch",8.0,45.0,183.0
6011,JBU1504,,1465466400.0,1465480500.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
6012,VIR4790,DAL750,1465466400.0,1465471200.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6013,VRD260,,1465535400.0,1465552740.0,KLAS,KJFK,A320,,8.0,0.0,141.0
6014,ELY8749,JBU164,1465485300.0,1465495140.0,KSRQ,KJFK,E190,Economy: No meal,0.0,0.0,98.0
6015,TAM2009,AAL34,1465484400.0,1465504560.0,KLAX,KJFK,,,10.0,20.0,72.0
6016,JBU1404,,1465481100.0,1465495140.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
6017,JBU48,,1465494180.0,1465512480.0,KLAS,KJFK,A320,,0.0,0.0,150.0
6018,KLM7401,FLG3678,1465506420.0,1465513800.0,KCMH,KJFK,,,0.0,0.0,50.0
6019,AZA5920,DAL793,1465506360.0,1465512000.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6020,JBU4,,1465490100.0,1465504440.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
6021,DAL213,,1465464600.0,1465503600.0,LGAV,KJFK,A333,Business: Lunch / Economy: Lunch,0.0,34.0,264.0
6022,JBU1304,,1465502700.0,1465516980.0,TJSJ,KJFK,A320,,0.0,0.0,150.0
6023,JBU1248,,1465541400.0,1465559220.0,KLAS,KJFK,A321,,0.0,0.0,190.0
6024,AZA5919,DAL763,1465491240.0,1465496340.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6025,ANA7834,LRC670,1465523100.0,1465540200.0,MSLP,KJFK,A320,Business: Dinner / Economy: Dinner,0.0,12.0,138.0
6026,UAL9716,SWR14,1465469700.0,1465501500.0,LSZH,KJFK,A333,"First: Meal, Snack or brunch / Business: Meal, Snack or brunch / Economy: Meal, Snack or brunch",8.0,45.0,183.0
6027,AAL8985,FIN5,1465470600.0,1465501800.0,EFHK,KJFK,A333,"Business: Hot meal, Snack or brunch / Economy: Hot meal, Snack or brunch",0.0,42.0,229.0
6028,VIR4706,TCF3372,1465506900.0,1465511340.0,KBWI,KJFK,E135,,0.0,0.0,50.0
6029,AAL3307,ENY3307,1465490700.0,1465497240.0,KCMH,KJFK,E145,,0.0,0.0,50.0
6030,EIN8877,BAW177,1465474200.0,1465501800.0,EGLL,KJFK,B744,,14.0,70.0,215.0
6031,BAW6005,FIN5,1465470600.0,1465501800.0,EFHK,KJFK,A333,"Business: Hot meal, Snack or brunch / Economy: Hot meal, Snack or brunch",0.0,42.0,229.0
6032,THT1104,AAL4,1465497000.0,1465517040.0,KLAX,KJFK,,,10.0,20.0,72.0
6033,AZA5921,DAL1562,1465477200.0,1465482000.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6034,IBE7409,FIN5,1465470600.0,1465501800.0,EFHK,KJFK,A333,,0.0,42.0,229.0
6035,JBU948,,1465531800.0,1465549500.0,KLAS,KJFK,A321,,0.0,0.0,190.0
6036,FIN5,,1465470600.0,1465501800.0,EFHK,KJFK,A333,"Business: Hot meal, Snack or brunch / Economy: Hot meal, Snack or brunch",0.0,42.0,229.0
6037,MAS9104,JAL4,1465463700.0,1465510800.0,RJAA,KJFK,B788,Business: Meal / Economy: Meal,0.0,42.0,144.0
6038,JBU748,,1465505400.0,1465524180.0,KLAS,KJFK,A321,,0.0,0.0,190.0
6039,AZA5916,DAL232,1465470000.0,1465475100.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6040,AAL65,,1465461300.0,1465494000.0,LSZH,KJFK,B763,"Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",0.0,30.0,195.0
6041,ELY8023,AAL45,1465463700.0,1465493400.0,LFPG,KJFK,,"First: Breakfast, Dinner / Business: Breakfast, Dinner / Economy: Breakfast, Dinner",16.0,37.0,194.0
6042,AFR3513,TCF3322,1465480800.0,1465484940.0,KBWI,KJFK,E135,,0.0,0.0,50.0
6043,UAL6642,TAI570,1465506600.0,1465524000.0,MSLP,KJFK,A320,,0.0,12.0,138.0
6044,AFR7069,DAL476,1465477800.0,1465497900.0,KLAX,KJFK,B763,Business: Breakfast / Economy: Food for sale,0.0,36.0,172.0
6045,ELY8064,AAL121,1465471200.0,1465502400.0,LFPG,KJFK,B752,"First: Breakfast, Dinner / Economy: Breakfast, Dinner",22.0,0.0,160.0
6046,DAL2405,,1465477200.0,1465495140.0,KLAS,KJFK,A320,First: Breakfast / Economy: Food for sale,12.0,0.0,138.0
6047,AZA5918,DAL750,1465466400.0,1465471200.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6048,FIN5809,AAL45,1465463700.0,1465493400.0,LFPG,KJFK,,"First: Lunch, Snack or brunch / Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",16.0,37.0,194.0
6049,ASA1041,AAL292,1465477200.0,1465497240.0,KLAX,KJFK,,,10.0,20.0,72.0
6050,DAL408,,1465472100.0,1465504680.0,LSZH,KJFK,B763,Business: Lunch / Economy: Lunch,0.0,36.0,172.0
6051,FIN5807,AAL121,1465471200.0,1465502400.0,LFPG,KJFK,B752,"First: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",22.0,0.0,160.0
6052,CSA3101,DAL793,1465506360.0,1465512000.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6053,DAL1728,,1465514220.0,1465532340.0,KLAS,KJFK,B738,First: Dinner / Economy: Food for sale,16.0,0.0,144.0
6054,CSN1164,DAL416,1465514340.0,1465519800.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6055,GFA6645,AAL45,1465463700.0,1465493400.0,LFPG,KJFK,,First: Lunch / Business: Lunch / Economy: Lunch,16.0,37.0,194.0
6056,ANA7832,TAI570,1465506600.0,1465524000.0,MSLP,KJFK,A320,Business: Lunch / Economy: Lunch,0.0,12.0,138.0
6057,DAL44,,1465493640.0,1465512300.0,KLAS,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,144.0
6058,CSN1151,DAL232,1465470000.0,1465475100.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6059,JBU168,,1465532340.0,1465551960.0,KOAK,KJFK,A320,,0.0,0.0,150.0
6060,BAW1535,AAL45,1465463700.0,1465493400.0,LFPG,KJFK,,"First: Lunch, Snack or brunch / Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",16.0,37.0,194.0
6061,EIN8873,BAW173,1465467600.0,1465494900.0,EGLL,KJFK,B744,,14.0,70.0,215.0
6062,VIR4852,DAL40,1465486800.0,1465507260.0,KLAX,KJFK,A333,Business: Breakfast / Economy: Food for sale,0.0,34.0,264.0
6063,BAW1571,AAL121,1465471200.0,1465502400.0,LFPG,KJFK,B752,"First: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",22.0,0.0,160.0
6064,AEA3322,DAL1473,1465495620.0,1465515900.0,KSEA,KJFK,B752,Economy: Meal,0.0,0.0,219.0
6065,DAL2219,,1465504560.0,1465523340.0,KLAS,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,144.0
6066,CES8875,DAL416,1465514340.0,1465519800.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6067,ALK3045,AAL45,1465463700.0,1465493400.0,LFPG,KJFK,,,16.0,37.0,194.0
6068,AFR9159,TCF3372,1465506900.0,1465511340.0,KBWI,KJFK,E135,,0.0,0.0,50.0
6069,SWR16,,1465458600.0,1465490100.0,LSZH,KJFK,A333,"First: Meal, Snack or brunch / Business: Meal, Snack or brunch / Economy: Meal, Snack or brunch",8.0,45.0,183.0
6070,CES8876,DAL793,1465506660.0,1465512300.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6071,EAQ4453,AAL1039,1465477800.0,1465482540.0,KBOS,KJFK,,First: No meal / Business: No meal / Economy: No meal,10.0,20.0,72.0
6072,QTR5187,AAL45,1465463700.0,1465493400.0,LFPG,KJFK,,"First: Lunch, Snack or brunch / Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",16.0,37.0,194.0
6073,JBU838,,1465462800.0,1465476540.0,TJBQ,KJFK,A321,,0.0,0.0,190.0
6074,AVA670,LRC670,1465523100.0,1465540200.0,MSLP,KJFK,A320,Business: Dinner / Economy: Dinner,0.0,12.0,138.0
6075,QTR5577,AAL121,1465471200.0,1465502400.0,LFPG,KJFK,B752,"First: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",22.0,0.0,160.0
6076,DAL2619,,1465536000.0,1465553820.0,KLAS,KJFK,B752,First: Refreshments / Economy: Refreshments for sale,22.0,0.0,153.0
6077,IBE4176,AAL45,1465463700.0,1465493400.0,LFPG,KJFK,,,16.0,37.0,194.0
6078,BAW4604,JAL6,1465437000.0,1465484100.0,RJAA,KJFK,B77W,"First: Meal, Meal / Business: Meal, Meal / Economy: Meal, Meal",8.0,49.0,187.0
6079,THT1102,AAL32,1465507800.0,1465527840.0,KLAX,KJFK,,,10.0,20.0,72.0
6080,IBE4231,AAL121,1465471200.0,1465502400.0,LFPG,KJFK,B752,,22.0,0.0,160.0
6081,AAL204,,1465534800.0,1465553160.0,KLAS,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
6082,SWR14,,1465469700.0,1465501500.0,LSZH,KJFK,A333,"First: Meal, Snack or brunch / Business: Meal, Snack or brunch / Economy: Meal, Snack or brunch",8.0,45.0,183.0
6083,ETD3291,AAL45,1465463700.0,1465493400.0,LFPG,KJFK,,"First: Lunch, Snack or brunch / Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",16.0,37.0,194.0
6084,CES8866,DAL763,1465491240.0,1465496340.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6085,AVA570,TAI570,1465506600.0,1465524000.0,MSLP,KJFK,A320,Business: Lunch / Economy: Lunch,0.0,12.0,138.0
6086,EIN8875,BAW175,1465461600.0,1465488600.0,EGLL,KJFK,B744,,14.0,70.0,215.0
6087,ETD3026,AAL121,1465471200.0,1465502400.0,LFPG,KJFK,B752,"First: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",22.0,0.0,160.0
6088,BAW1557,AAL67,1465459200.0,1465490400.0,LEBL,KJFK,B772,"First: Lunch, Snack or brunch / Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",16.0,37.0,194.0
6089,AAL2229,,1465496400.0,1465514940.0,KLAS,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
6090,ASA1666,AAL1305,1465515300.0,1465523940.0,KORD,KJFK,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
6091,AZA5911,DAL405,1465462500.0,1465491300.0,LFPG,KJFK,,,0.0,45.0,224.0
6092,KLM5967,DAL416,1465514340.0,1465519800.0,KBOS,KJFK,A319,,12.0,0.0,114.0
6093,ASA1663,AAL130,1465492200.0,1465500840.0,KORD,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
6094,VIR4780,DAL718,1465495740.0,1465509540.0,MKJS,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
6095,AFR3628,DAL405,1465462500.0,1465491300.0,LFPG,KJFK,,Business: Lunch / Economy: Lunch,0.0,45.0,224.0
6096,AAL210,,1465484400.0,1465502520.0,KLAS,KJFK,B752,First: Breakfast / Economy: Food for sale,22.0,0.0,160.0
6097,VIR2906,DAL1362,1465541940.0,1465562100.0,KLAX,KJFK,B752,Economy: Refreshments for sale,0.0,0.0,219.0
6098,AZA3715,AFR10,1465484400.0,1465514100.0,LFPG,KJFK,B77W,,8.0,67.0,228.0
6099,JBU5615,ICE615,1465491600.0,1465513200.0,BIKF,KJFK,B763,,0.0,0.0,230.0
6100,AZA3716,AFR8,1465492200.0,1465521600.0,LFPG,KJFK,B77W,,8.0,67.0,228.0
6101,HAL2500,VRD260,1465535400.0,1465552740.0,KLAS,KJFK,A320,,8.0,0.0,141.0
6102,AZA3713,AFR22,1465453200.0,1465482300.0,LFPG,KJFK,B772,,4.0,49.0,194.0
6103,BAW2493,AAL1305,1465515300.0,1465523940.0,KORD,KJFK,B738,First: Dinner / Economy: No meal,16.0,0.0,134.0
6104,BER4522,AAL130,1465492200.0,1465500840.0,KORD,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,134.0
6105,VIR4764,DAL2048,1465482840.0,1465502640.0,KSEA,KJFK,B739,First: Food for sale / Economy: Food for sale,20.0,0.0,160.0
6106,UAE6868,JBU480,1465487340.0,1465501140.0,MKJS,KJFK,A320,,0.0,0.0,150.0
6107,AZA3714,AFR6,1465473900.0,1465503600.0,LFPG,KJFK,A388,,9.0,80.0,427.0
6108,AAL3741,ENY3741,1465490700.0,1465495140.0,KBWI,KJFK,E145,,0.0,0.0,50.0
6109,ETD8334,JBU48,1465494180.0,1465512480.0,KLAS,KJFK,A320,,0.0,0.0,150.0
6110,DAL1019,AFR10,1465484400.0,1465514100.0,LFPG,KJFK,B77W,First: Dinner / Business: Dinner / Economy: Dinner,8.0,67.0,228.0
